LINR;LINAME;NAME1;BELFD;TLNR;AUART;AFTNR;APS;ABSN;ATNR;ARTIKEL;MATERIALNR;URLND;WARTARNR;MENGE;ERFMENGE;GEBINDEME;SNNR;SNNRALT;EINZELEK;LIEFERSCHEINNR;LIEFERDATUM;RENREX;REDAT;BIDSER;BID
70298;Schneeberger;Schneeberger Metallwaren GmbH;171221;8;REA;24002577;14;11;66954;66954 Zwischenblech 9318954;732168S1-03;0;;10;10;10;P25110029;;8,5;LS25000727;11.03.2025;25000505;07.03.2025;23494;638374
70308;TELMETAL;TELMETAL SOGUK HA. SAN. VE TIC.A.S.;171229;1;E;O3-20247439;1;139;10796-00-20;10796-00-20 Gurtstift 550503200A;5505032;52;73182900900;43860;43860;43,86;P25130040;24120487;31,26;IHR2025000000016;25.03.2025;IHR2025000000016;07.03.2025;23601;639533
70308;TELMETAL;TELMETAL SOGUK HA. SAN. VE TIC.A.S.;171229;2;E;O3-20247439;1;141;10796-00-20;10796-00-20 Gurtstift 550503200A;5505032;52;73182900900;80000;80000;80;P25130041;24120488;31,26;IHR2025000000016;25.03.2025;IHR2025000000016;07.03.2025;23601;639535
70308;TELMETAL;TELMETAL SOGUK HA. SAN. VE TIC.A.S.;171461;1;E;O3-20247531;1;153;11705-00-10;11705-00-10 Niet 616066100A Stahl TELMETAL;560569099;52;73182300900;514155;514155;514,155;P25130028;25030002;14,73;IHR2025000000016;25.03.2025;IHR2025000000016;07.03.2025;23601;639514
70308;TELMETAL;TELMETAL SOGUK HA. SAN. VE TIC.A.S.;171461;2;E;O3-20247531;1;154;11705-00-10;11705-00-10 Niet 616066100A Stahl TELMETAL;560569099;52;73182300900;285845;285845;285,845;P25130029;25030003;14,73;IHR2025000000016;25.03.2025;IHR2025000000016;07.03.2025;23601;639516
70242;Net Civata;NET CIVATA VE VIDA SAN. A.S.;171708;1;E;bestätigt;1;28;12462-00-00;"12462-00-00 Screw 7/16"" 604797988C";6047980;52;73181588800;20000;20000;200;P25120039;24061169;16,76;NEI2025000001411;19.03.2025;IHC2025000000465;07.03.2025;23534;639083
70308;TELMETAL;TELMETAL SOGUK HA. SAN. VE TIC.A.S.;171720;1;E;O3-20257645;1;155;11705-00-10;11705-00-10 Niet 616066100A Stahl TELMETAL;560569099;52;73182300900;227655;227655;227,655;P25130029;25030003;14,73;IHR2025000000016;25.03.2025;IHR2025000000016;07.03.2025;23601;639517
70242;Net Civata;NET CIVATA VE VIDA SAN. A.S.;171787;3;E;bestätigt;1;35;12462-00-00;"12462-00-00 Screw 7/16"" 604797988C";6047980;52;73181588800;1200;1200;12;P25120039;24061169;16,76;NEI2025000001411;19.03.2025;IHC2025000000465;07.03.2025;23534;639090
70308;TELMETAL;TELMETAL SOGUK HA. SAN. VE TIC.A.S.;171848;1;E;O3-20257709;1;32;12150-00-00;12150-00-00 Screw 643614000A;6436140;52;73181595890;9150;9150;9,15;P25130026;AA0031018;22,54;IHR2025000000016;25.03.2025;IHR2025000000016;07.03.2025;23601;639507
70158;EIKKO;EIKKO Drehteil GmbH;171892;1;E;2025000098 30.01.25;1;1;65111;65111 Rutschbremse          74006500;A4-34-47455-00;;84313100000;165;165;165;P25110032;;9,85;2025000254;11.03.2025;2025000251;07.03.2025;23491;638396
70242;Net Civata;NET CIVATA VE VIDA SAN. A.S.;172029;1;E;best.;1;3;73400-00-00;73400-00-00 Ball Stud DP.8596.100;DP015 815 A01;52;87082990900;13600;13600;136;P25120049;24060660;17,69;NEI2025000001411;19.03.2025;IHC2025000000465;07.03.2025;23534;639103
70308;TELMETAL;TELMETAL SOGUK HA. SAN. VE TIC.A.S.;172032;2;E;O3-20257787;1;150;11705-00-10;11705-00-10 Niet 616066100A Stahl TELMETAL;560569099;52;73182300900;261845;261845;261,845;P25130027;25010067;14,73;IHR2025000000016;25.03.2025;IHR2025000000016;07.03.2025;23601;639509
70242;Net Civata;NET CIVATA VE VIDA SAN. A.S.;172145;2;E;Best. Ersatz;1;26;12367-00-00;12367-00-00 Bolt 619 6445 00A;94751300;52;73181499900;4400;4400;44;P25120054;24080042-R;53,55;NEI2025000001411;19.03.2025;IHC2025000000465;07.03.2025;23534;639110
70298;Schneeberger;Schneeberger Metallwaren GmbH;172215;1;E;AB25000387 25.02.25;1;21;60219;60219 Halter für Initiator 75000500;4-01-36557-00;0;84313100000;200;200;200;P25110030;;0,6;LS25000726;11.03.2025;25000505;07.03.2025;23494;638377
70158;EIKKO;EIKKO Drehteil GmbH;172306;1;E;2025000186 03.03.25;1;1;62340;62340 Schaltscheibe         30597500;3-09-53270-02;;84313100000;20;20;20;P25110034;;14,15;2025000256;11.03.2025;2025000253;07.03.2025;23493;638398
70158;EIKKO;EIKKO Drehteil GmbH;172338;1;E;2025000197;1;1;63783;63783 Drehriegel            40024800;4-18-80904-00;;84313100000;50;50;50;P25110033;;4,95;2025000255;11.03.2025;2025000252;07.03.2025;23492;638397
70242;Net Civata;NET CIVATA VE VIDA SAN. A.S.;172365;1;E;Ersatz i25021 Bestät.;1;27;12367-00-00;12367-00-00 Bolt 619 6445 00A;94751300;52;73181499900;5115;5115;51,15;P25120054;24080042-R;53,55;NEI2025000001411;19.03.2025;IHC2025000000465;07.03.2025;23534;639111
70311;UTR Umformtechnik;Umformtechnik Ronneburg GmbH;168916;2;REA;241056;2;16;31863;31863 Schiene;51523633505;0;84312000500;1027;1027;1027;P25110081;;1,93;L250621;13.03.2025;R250141;10.03.2025;23520;638704
70158;EIKKO;EIKKO Drehteil GmbH;171897;1;E;2025000099;1;1;82691;82691 Stange H A/H DN15  221-001079;221-001079;;;90;90;90;P25110039;;6,1;2025000259;12.03.2025;2025000255;10.03.2025;23497;638494
70308;TELMETAL;TELMETAL SOGUK HA. SAN. VE TIC.A.S.;172240;1;RSB;Rücksendung Muster;1;1370;11704-00-10;11704-00-10 Niet 618773100A Stahl TELMETAL;560569099;52;73182300900;-2732;2732;-57,907;P24210048;24030350;13,91;4250650;03.03.2025;Rcksendung;10.03.2025;23495;637345
70308;TELMETAL;TELMETAL SOGUK HA. SAN. VE TIC.A.S.;172240;1;RSB;Rücksendung Muster;1;1370;11704-00-10;11704-00-10 Niet 618773100A Stahl TELMETAL;560569099;52;73182300900;-2646;2646;-57,907;P24230030;24040008;13,91;4250650;03.03.2025;Rcksendung;10.03.2025;23495;637345
70308;TELMETAL;TELMETAL SOGUK HA. SAN. VE TIC.A.S.;172240;1;RSB;Rücksendung Muster;1;1370;11704-00-10;11704-00-10 Niet 618773100A Stahl TELMETAL;560569099;52;73182300900;-2976;2976;-57,907;P24230033;24040019;13,91;4250650;03.03.2025;Rcksendung;10.03.2025;23495;637345
70308;TELMETAL;TELMETAL SOGUK HA. SAN. VE TIC.A.S.;172240;1;RSB;Rücksendung Muster;1;1370;11704-00-10;11704-00-10 Niet 618773100A Stahl TELMETAL;560569099;52;73182300900;-2918;2918;-57,907;P24230082;AA0030600-2;13,91;4250650;03.03.2025;Rcksendung;10.03.2025;23495;637345
70308;TELMETAL;TELMETAL SOGUK HA. SAN. VE TIC.A.S.;172240;1;RSB;Rücksendung Muster;1;1370;11704-00-10;11704-00-10 Niet 618773100A Stahl TELMETAL;560569099;52;73182300900;-2982;2982;-57,907;P24240019;24040003;13,91;4250650;03.03.2025;Rcksendung;10.03.2025;23495;637345
70308;TELMETAL;TELMETAL SOGUK HA. SAN. VE TIC.A.S.;172240;1;RSB;Rücksendung Muster;1;1370;11704-00-10;11704-00-10 Niet 618773100A Stahl TELMETAL;560569099;52;73182300900;-2797;2797;-57,907;P24270037;24050545;13,91;4250650;03.03.2025;Rcksendung;10.03.2025;23495;637345
70308;TELMETAL;TELMETAL SOGUK HA. SAN. VE TIC.A.S.;172240;1;RSB;Rücksendung Muster;1;1370;11704-00-10;11704-00-10 Niet 618773100A Stahl TELMETAL;560569099;52;73182300900;-2829;2829;-57,907;P24390032;24060064;13,91;4250650;03.03.2025;Rcksendung;10.03.2025;23495;637345
70308;TELMETAL;TELMETAL SOGUK HA. SAN. VE TIC.A.S.;172240;1;RSB;Rücksendung Muster;1;1370;11704-00-10;11704-00-10 Niet 618773100A Stahl TELMETAL;560569099;52;73182300900;-2548;2548;-57,907;P24390035;24040118;13,91;4250650;03.03.2025;Rcksendung;10.03.2025;23495;637345
70308;TELMETAL;TELMETAL SOGUK HA. SAN. VE TIC.A.S.;172240;1;RSB;Rücksendung Muster;1;1370;11704-00-10;11704-00-10 Niet 618773100A Stahl TELMETAL;560569099;52;73182300900;-2638;2638;-57,907;P24400066;24060038;13,91;4250650;03.03.2025;Rcksendung;10.03.2025;23495;637345
70308;TELMETAL;TELMETAL SOGUK HA. SAN. VE TIC.A.S.;172240;1;RSB;Rücksendung Muster;1;1370;11704-00-10;11704-00-10 Niet 618773100A Stahl TELMETAL;560569099;52;73182300900;-2391;2391;-57,907;P24420035;24060049;13,91;4250650;03.03.2025;Rcksendung;10.03.2025;23495;637345
70308;TELMETAL;TELMETAL SOGUK HA. SAN. VE TIC.A.S.;172240;1;RSB;Rücksendung Muster;1;1370;11704-00-10;11704-00-10 Niet 618773100A Stahl TELMETAL;560569099;52;73182300900;-2680;2680;-57,907;P24420037;24060044;13,91;4250650;03.03.2025;Rcksendung;10.03.2025;23495;637345
70308;TELMETAL;TELMETAL SOGUK HA. SAN. VE TIC.A.S.;172240;1;RSB;Rücksendung Muster;1;1370;11704-00-10;11704-00-10 Niet 618773100A Stahl TELMETAL;560569099;52;73182300900;-2359;2359;-57,907;P24420046;24050521;13,91;4250650;03.03.2025;Rcksendung;10.03.2025;23495;637345
70308;TELMETAL;TELMETAL SOGUK HA. SAN. VE TIC.A.S.;172240;1;RSB;Rücksendung Muster;1;1370;11704-00-10;11704-00-10 Niet 618773100A Stahl TELMETAL;560569099;52;73182300900;-2293;2293;-57,907;P24440035;24050512;13,91;4250650;03.03.2025;Rcksendung;10.03.2025;23495;637345
70308;TELMETAL;TELMETAL SOGUK HA. SAN. VE TIC.A.S.;172240;1;RSB;Rücksendung Muster;1;1370;11704-00-10;11704-00-10 Niet 618773100A Stahl TELMETAL;560569099;52;73182300900;-2808;2808;-57,907;P24440039;24060507;13,91;4250650;03.03.2025;Rcksendung;10.03.2025;23495;637345
70308;TELMETAL;TELMETAL SOGUK HA. SAN. VE TIC.A.S.;172240;1;RSB;Rücksendung Muster;1;1370;11704-00-10;11704-00-10 Niet 618773100A Stahl TELMETAL;560569099;52;73182300900;-2743;2743;-57,907;P24460014;24060066;13,91;4250650;03.03.2025;Rcksendung;10.03.2025;23495;637345
70308;TELMETAL;TELMETAL SOGUK HA. SAN. VE TIC.A.S.;172240;1;RSB;Rücksendung Muster;1;1370;11704-00-10;11704-00-10 Niet 618773100A Stahl TELMETAL;560569099;52;73182300900;-2339;2339;-57,907;P24460020;24060042;13,91;4250650;03.03.2025;Rcksendung;10.03.2025;23495;637345
70308;TELMETAL;TELMETAL SOGUK HA. SAN. VE TIC.A.S.;172240;1;RSB;Rücksendung Muster;1;1370;11704-00-10;11704-00-10 Niet 618773100A Stahl TELMETAL;560569099;52;73182300900;-2650;2650;-57,907;P24460021;24060056;13,91;4250650;03.03.2025;Rcksendung;10.03.2025;23495;637345
70308;TELMETAL;TELMETAL SOGUK HA. SAN. VE TIC.A.S.;172240;1;RSB;Rücksendung Muster;1;1370;11704-00-10;11704-00-10 Niet 618773100A Stahl TELMETAL;560569099;52;73182300900;-2615;2615;-57,907;P24460023;24060065;13,91;4250650;03.03.2025;Rcksendung;10.03.2025;23495;637345
70308;TELMETAL;TELMETAL SOGUK HA. SAN. VE TIC.A.S.;172240;1;RSB;Rücksendung Muster;1;1370;11704-00-10;11704-00-10 Niet 618773100A Stahl TELMETAL;560569099;52;73182300900;-2582;2582;-57,907;P24460025;24060508;13,91;4250650;03.03.2025;Rcksendung;10.03.2025;23495;637345
70308;TELMETAL;TELMETAL SOGUK HA. SAN. VE TIC.A.S.;172240;1;RSB;Rücksendung Muster;1;1370;11704-00-10;11704-00-10 Niet 618773100A Stahl TELMETAL;560569099;52;73182300900;-2555;2555;-57,907;P24480035;24060045;13,91;4250650;03.03.2025;Rcksendung;10.03.2025;23495;637345
70308;TELMETAL;TELMETAL SOGUK HA. SAN. VE TIC.A.S.;172240;1;RSB;Rücksendung Muster;1;1370;11704-00-10;11704-00-10 Niet 618773100A Stahl TELMETAL;560569099;52;73182300900;-2323;2323;-57,907;P24480037;24060050;13,91;4250650;03.03.2025;Rcksendung;10.03.2025;23495;637345
70308;TELMETAL;TELMETAL SOGUK HA. SAN. VE TIC.A.S.;172240;1;RSB;Rücksendung Muster;1;1370;11704-00-10;11704-00-10 Niet 618773100A Stahl TELMETAL;560569099;52;73182300900;-2503;2503;-57,907;P24480038;24060051;13,91;4250650;03.03.2025;Rcksendung;10.03.2025;23495;637345
70308;TELMETAL;TELMETAL SOGUK HA. SAN. VE TIC.A.S.;172244;1;RSB;Rücksendung Muster;1;146;11705-00-10;11705-00-10 Niet 616066100A Stahl TELMETAL;560569099;52;73182300900;-2454;2454;-4,981;P24210054;24030004;14,73;4250650;25.02.2025;Rcksendung;10.03.2025;23495;637346
70308;TELMETAL;TELMETAL SOGUK HA. SAN. VE TIC.A.S.;172244;1;RSB;Rücksendung Muster;1;146;11705-00-10;11705-00-10 Niet 616066100A Stahl TELMETAL;560569099;52;73182300900;-2527;2527;-4,981;P24510035;24060263;14,73;4250650;25.02.2025;Rcksendung;10.03.2025;23495;637346
70285;Reyher;F. REYHER Nchfg. GmbH & Co. KG;172395;1;E;0560184162;1;1;68257;68257 ISO 2338 1.4305 10 m6x24;;;;100;100;1;P25110040;;20,79;81247281;12.03.2025;700145397;10.03.2025;23498;638495
77658;Tronser CNC GmbH;Tronser CNC GmbH;171135;1;E;213059;1;17;33616;33616 Bolzen 56366121307;56366121307;0;84312000500;329;329;3,29;P25110050;;79,6;333720;12.03.2025;425198;11.03.2025;23499;638552
71213;Klein, Eckhard;Klein Präzisionsdreherei GmbH;171601;1;E;A-016100 13.01.25;1;70;30815-01-00;30815-01-00 Bolzen nach Zeichnung 717898;717898;0;84312000500;500;500;500;P25120027;;5,5;LF-019040;18.03.2025;25038326;11.03.2025;23528;638943
71213;Klein, Eckhard;Klein Präzisionsdreherei GmbH;171698;1;E;A-016133 15.01.25;1;15;31093;31093 Bolzen nach Zeichnung 728899;;0;84312000500;105;105;105;P25120026;;7,5;LF-019041;18.03.2025;25038326;11.03.2025;23528;638942
76712;Gotzeina, Bernhard Dreherei;Bernhard Gotzeina & Co. GmbH;171977;1;E;A2510148/A2510149;2;1;97373;97373 Hinterer Stiftteil 12-803-2C;12-803-2C;;;1069;1069;10,69;P25110051;;109;A22189;12.03.2025;A2530733;11.03.2025;23500;638553
76712;Gotzeina, Bernhard Dreherei;Bernhard Gotzeina & Co. GmbH;171977;2;E;A2510148/A2510149;1;1;97372;97372 Vorderer Stiftteil 12-803-2C;12-803-2C;;;1073;1073;10,73;P25110052;;95;A22190;12.03.2025;A2530734;11.03.2025;23501;638554
70220;Lauster;August Lauster GmbH&Co.KG;172177;1;E;66539 24.02.25;1;5;30433;30433 Scheibe 0142899;142899;0;84312000500;6590;6590;65,9;P25110053;;14,3;10685;12.03.2025;2025/0056;11.03.2025;23502;638555
70298;Schneeberger;Schneeberger Metallwaren GmbH;168986;6;E;AB24001350 21.06.24;5;13;65289;65289 Unterteil;751265-01;;;50;50;50;P25110044;;8,3;LS25000774;12.03.2025;25000544;12.03.2025;23503;638508
70298;Schneeberger;Schneeberger Metallwaren GmbH;168986;7;E;AB24001350 21.06.24;6;13;65290;65290 Zwischenblech;751265-03;;;50;50;50;P25110045;;6,1;LS25000774;12.03.2025;25000544;12.03.2025;23503;638509
70280;Rafflenbeul;Rudolf Rafflenbeul;169927;4;E;242512;1;515;21168-00-00;21168-00-00 Sicherungssch 33023035 Cr6frei;33023035;0;73182100950;252000;252000;252;P25110080;25-0159;12,51;2501562;13.03.2025;2501410;12.03.2025;23518;638702
70280;Rafflenbeul;Rudolf Rafflenbeul;169928;1;E;242513;1;527;21168-00-00;21168-00-00 Sicherungssch 33023035 Cr6frei;33023035;0;73182100950;132000;132000;132;P25110080;25-0159;12,51;2501562;17.03.2025;2501411;12.03.2025;23517;638880
70280;Rafflenbeul;Rudolf Rafflenbeul;170569;1;E;243133;1;93;21861;21861 Sicherungsscheibe 3402 0711B;34020711;0;73182100950;400000;400000;400;P25110079;24-1025;6,38;2501607;13.03.2025;2501443;12.03.2025;23516;638701
70298;Schneeberger;Schneeberger Metallwaren GmbH;170741;1;E;AB24002192 14.10.24;1;1;67263;67263 Distanzscheibe;746121S17-004;;;220;220;220;P25110043;;2,05;LS25000775;12.03.2025;25000544;12.03.2025;23503;638506
70180;Hörisch;Hörisch-Präzision GmbH;170742;1;E;2024001888;1;110;22736;22736 Axle 3413 8928 A;34138928;0;73170060000;500000;500000;500;P25120029;24/269;7,25;2025000795;18.03.2025;2025000809;12.03.2025;23531;638989
70298;Schneeberger;Schneeberger Metallwaren GmbH;171020;1;E;AB24002399 12.11.24;1;4;32352;32352 Blech;57344016402;0;84312000500;376;376;376;P25110042;;1,8;LS25000772;12.03.2025;25000544;12.03.2025;23503;638503
70298;Schneeberger;Schneeberger Metallwaren GmbH;171221;9;REA;24002577;10;10;66482;66482 Endblech 9318591;732168-02;0;;459;459;459;P25110048;;7,3;LS25000779;12.03.2025;25000544;12.03.2025;23503;638514
70298;Schneeberger;Schneeberger Metallwaren GmbH;171221;10;REA;24002577;12;10;66483;66483 Zwischenblech 9318593;732168-03;0;;286;286;286;P25110049;;7,55;LS25000779;12.03.2025;25000544;12.03.2025;23503;638515
70298;Schneeberger;Schneeberger Metallwaren GmbH;171685;1;E;AB25000085 15.01.25;1;4;64510;64510 Endblech;781290S3-01;0;73182200980;100;100;100;P25110047;;4,5;LS25000778;12.03.2025;25000544;12.03.2025;23503;638513
70298;Schneeberger;Schneeberger Metallwaren GmbH;171862;3;E;25000195;3;4;68138;68138 Bodenplatte;751083S5-01;0;73182200980;60;60;60;P25110046;;19,6;LS25000777;12.03.2025;25000544;12.03.2025;23503;638512
70298;Schneeberger;Schneeberger Metallwaren GmbH;172097;1;E;AB25000326;1;7;66065;66065 Unterplatte;741560-02;;;42;42;42;P25110041;;6,7;LS25000770;12.03.2025;25000544;12.03.2025;23503;638501
70285;Reyher;F. REYHER Nchfg. GmbH & Co. KG;172274;1;E;0560152646;1;1;68215;68215 DIN 6921 10.9 M8x25 galv. ver.;;;73181568980;1200;1200;12;P25090019;;11,43;81207055;28.02.2025;700151457;12.03.2025;23535;637695
70242;Net Civata;NET CIVATA VE VIDA SAN. A.S.;172458;1;LBB;;1;9;21200;21200 Schraube 9100 0030 D;91000030;52;73181588800;-3750;3750;-37,5;P24480001;24080453;8,96;;12.03.2025;Rekli24108;12.03.2025;23505;
70280;Rafflenbeul;Rudolf Rafflenbeul;169519;1;E;242155;1;1;11302-00-00;11302-00-00 4waves spring washer 550655088;5506550;;73182100950;140000;140000;140;P25110085;24-0794;12,88;2501668;14.03.2025;2501477;13.03.2025;23514;638806
70280;Rafflenbeul;Rudolf Rafflenbeul;169519;2;E;242155;1;2;11302-00-00;11302-00-00 4waves spring washer 550655088;5506550;;73182100950;60000;60000;60;P25110086;25-0169;12,88;2501668;14.03.2025;2501477;13.03.2025;23514;638807
70280;Rafflenbeul;Rudolf Rafflenbeul;169911;4;E;242505;1;303;10165;10165 Sicherungsscheibe 312637B;07 214 27 00 02;0;73182100950;522500;522500;522,5;P25110089;25-0153;12,28;2501654;14.03.2025;2501463;13.03.2025;23511;638820
70162;Fastenrath;Fastenrath Befestigungstechnik GmbH;170175;1;E;203059;1;155;10053-00-00;10053-00-00 Umlenkerbuchse 601 7171 00B;6017171002;0;73181692900;63957;63957;63,957;P25110084;1000066707;82,95;80064375;14.03.2025;91119316;13.03.2025;23515;638797
70285;Reyher;F. REYHER Nchfg. GmbH & Co. KG;170211;2;E;55368149 16.10.2024;1;4;68214;68214 ISO 10642 A2 M8x25 Precote 85;;701;;500;500;5;P25120019;;33,09;81258914;17.03.2025;700154047;13.03.2025;23536;638907
70280;Rafflenbeul;Rudolf Rafflenbeul;171404;2;E;243940;2;12;21178-00-00;21178-00-00 Federscheibe 0004 9850B uPrüf;00049850;0;73182100950;90000;90000;90;P25110088;25-0167;20,49;2501652;14.03.2025;2501461;13.03.2025;23512;638819
70280;Rafflenbeul;Rudolf Rafflenbeul;171569;1;E;250039;1;11;21178-00-00;21178-00-00 Federscheibe 0004 9850B uPrüf;00049850;0;73182100950;120000;120000;120;P25110088;25-0167;20,49;2501653;14.03.2025;2501462;13.03.2025;23513;638818
76619;Obel Civata;Obel Civata San ve Tic A.S.;171690;1;E;22/25011571;1;11;23643;23643 Screw R002A245A Vorabmuster;R000N6845A;52;73181595890;600;600;6;P25120067;;47,11;62/6200000751;20.03.2025;62/6200000751;13.03.2025;23537;639263
76619;Obel Civata;Obel Civata San ve Tic A.S.;171690;3;E;22/25011571;1;31;23643;23643 Screw R002A245A Vorabmuster;R000N6845A;52;73181595890;2120;2120;21,2;P25120067;;47,11;62/6200000750;24.03.2025;62/6200000750;13.03.2025;23614;639420
77611;Lomopack;Lomopack GmbH;172107;1;EF;;2;23;23488-01-01;23488-01-01 Pendel A012 L485 B von Hille;A0028L8125B;30;79070000;-121182;121182;-121182;P24490051;;0;4250553;17.02.2025;41445;13.03.2025;23510;636760
70242;Net Civata;NET CIVATA VE VIDA SAN. A.S.;172214;1;RSB;i25021;1;23;12367-00-00;12367-00-00 Bolt 619 6445 00A;94751300;52;73181499900;-7500;7500;-75;P25070042;24080042;53,55;4250637;03.03.2025;Rcksendung;13.03.2025;23496;637287
70242;Net Civata;NET CIVATA VE VIDA SAN. A.S.;169114;6;E;bestätigt;2;82;11351-00-10;11351-00-10 Screw 619 5505 00B Net;6195505;52;73181499900;11000;11000;110;P25130021;24061159-R3;18,65;NEI2025000001570;24.03.2025;IHC2025000000525;14.03.2025;23616;639499
70242;Net Civata;NET CIVATA VE VIDA SAN. A.S.;169890;4;E;bestätigt;1;62;23129-00-00;23129-00-00 Shoul.Nut 62900446B;62900446;52;73181499900;51000;51000;510;P25120034;25010116;20,91;NEI2025000001580;19.03.2025;IHC2025000000533;14.03.2025;23544;639074
70242;Net Civata;NET CIVATA VE VIDA SAN. A.S.;170303;1;E;bestät.;1;65;11753-00-00;11753-00-00 Screw 607567600A;5320133;52;73181595890;50000;50000;500;P25130016;24100663;11,96;NEI2025000001570;24.03.2025;IHC2025000000525;14.03.2025;23616;639486
70242;Net Civata;NET CIVATA VE VIDA SAN. A.S.;170303;4;E;bestät.;1;72;11753-00-00;11753-00-00 Screw 607567600A;5320133;52;73181595890;30000;30000;300;P25130017;25030275;11,96;NEI2025000001570;24.03.2025;IHC2025000000525;14.03.2025;23616;639494
70242;Net Civata;NET CIVATA VE VIDA SAN. A.S.;170398;2;E;kw 9 bestätigt;1;49;11134-00-00;"11134-00-00 Screw 617151200A 7/16""-20UNF";6171512;52;73181595890;12000;12000;120;P25130010;24120429;12,06;NEI2025000001570;24.03.2025;IHC2025000000525;14.03.2025;23616;639475
70242;Net Civata;NET CIVATA VE VIDA SAN. A.S.;170563;1;E;Bestätigt;1;4;21063-00-10;21063-00-10 Niet für Seil 560336322 A;560336322;52;73182300900;30000;30000;300;P25120033;24120410;3,08;NEI2025000001580;19.03.2025;IHC2025000000533;14.03.2025;23544;639072
70242;Net Civata;NET CIVATA VE VIDA SAN. A.S.;170604;8;E;bestätigt;1;516;12302-00-00;12302-00-00 Screw 643 6122 00E;6436122;52;73181595890;61000;61000;610;P25130020;24100722;11,45;NEI2025000001570;24.03.2025;IHC2025000000525;14.03.2025;23616;639498
70242;Net Civata;NET CIVATA VE VIDA SAN. A.S.;171061;1;E;Bestätigt;1;5;21063-00-10;21063-00-10 Niet für Seil 560336322 A;560336322;52;73182300900;19700;19700;197;P25120033;24120410;3,08;NEI2025000001580;19.03.2025;IHC2025000000533;14.03.2025;23544;639073
70242;Net Civata;NET CIVATA VE VIDA SAN. A.S.;171170;1;E;bestätigt;1;50;11134-00-00;"11134-00-00 Screw 617151200A 7/16""-20UNF";6171512;52;73181595890;24000;24000;240;P25130010;24120429;12,06;NEI2025000001570;24.03.2025;IHC2025000000525;14.03.2025;23616;639476
70242;Net Civata;NET CIVATA VE VIDA SAN. A.S.;171170;2;E;bestätigt;1;51;11134-00-00;"11134-00-00 Screw 617151200A 7/16""-20UNF";6171512;52;73181595890;14100;14100;141;P25130011;24120430;12,06;NEI2025000001570;24.03.2025;IHC2025000000525;14.03.2025;23616;639477
70242;Net Civata;NET CIVATA VE VIDA SAN. A.S.;171179;9;E;bestätigt;1;975;11340-00-10;11340-00-10 Rivet 615128900B;6151289;52;73182300900;29400;29400;294;P25130012;24060742;3,38;NEI2025000001570;24.03.2025;IHC2025000000525;14.03.2025;23616;639478
70242;Net Civata;NET CIVATA VE VIDA SAN. A.S.;171179;10;E;bestätigt;1;979;11340-00-10;11340-00-10 Rivet 615128900B;6151289;52;73182300900;90000;90000;900;P25130014;24060744;3,38;NEI2025000001570;24.03.2025;IHC2025000000525;14.03.2025;23616;639483
70242;Net Civata;NET CIVATA VE VIDA SAN. A.S.;171181;1;E;bestätigt;1;977;11340-00-10;11340-00-10 Rivet 615128900B;6151289;52;73182300900;280000;280000;2800;P25130013;24120076;3,38;NEI2025000001570;24.03.2025;IHC2025000000525;14.03.2025;23616;639481
